match_id,event_id,team_1,team_2,best_of,_map,1_t1
2339606,5211,Gambit Youngsters,HAVU,3.0,Train,4500.0
2339622,5193,ATK,Gaming Hub,3.0,Mirage,4000.0
2339622,5193,ATK,Gaming Hub,3.0,Train,4250.0
2339621,5193,Camel Riders,IGEN,3.0,Mirage,4250.0
2339621,5193,Camel Riders,IGEN,3.0,Dust2,4100.0
2339620,5185,Invictus,JiJieHao,3.0,Mirage,4300.0
2339620,5185,Invictus,JiJieHao,3.0,Overpass,3900.0
2339620,5185,Invictus,JiJieHao,3.0,Dust2,4000.0
2339619,5185,Wubbalubbadubdub,Aster,3.0,Inferno,4150.0
2339619,5185,Wubbalubbadubdub,Aster,3.0,Dust2,4050.0
2339619,5185,Wubbalubbadubdub,Aster,3.0,Mirage,4300.0
2339618,5191,ikarus,Born in Mongolia,3.0,Inferno,4200.0
2339618,5191,ikarus,Born in Mongolia,3.0,Mirage,4300.0
2339617,5191,Updraft,Aim4R,3.0,Dust2,3700.0
2339617,5191,Updraft,Aim4R,3.0,Inferno,4550.0
2339611,5212,Swole Identity,Asuna's Anime Aimers,3.0,Dust2,1700.0
2339611,5212,Swole Identity,Asuna's Anime Aimers,3.0,Nuke,4400.0
2339611,5212,Swole Identity,Asuna's Anime Aimers,3.0,Inferno,4200.0
2339602,5212,Bad News Bears,eUnited,3.0,Inferno,4600.0
2339602,5212,Bad News Bears,eUnited,3.0,Overpass,3400.0
2339602,5212,Bad News Bears,eUnited,3.0,Nuke,4350.0
2339607,5212,Yeah,Chaos,3.0,Nuke,4200.0
2339607,5212,Yeah,Chaos,3.0,Inferno,4150.0
2339610,5212,Orgless,Recon 5,3.0,Mirage,3250.0
2339610,5212,Orgless,Recon 5,3.0,Inferno,3950.0
2339601,5213,Isurus,DETONA,3.0,Nuke,4250.0
2339601,5213,Isurus,DETONA,3.0,Train,4200.0
2339601,5213,Isurus,DETONA,3.0,Inferno,4350.0
2339571,5172,RED Canids,INTZ.Academy,3.0,Train,4150.0
2339571,5172,RED Canids,INTZ.Academy,3.0,Dust2,4300.0
2339571,5172,RED Canids,INTZ.Academy,3.0,Overpass,4250.0
2339604,5213,Rysix,Alma,3.0,Train,4150.0
2339604,5213,Rysix,Alma,3.0,Mirage,4350.0
2339604,5213,Rysix,Alma,3.0,Overpass,2650.0
2339579,5212,Rugratz,Asuna's Anime Aimers,3.0,Mirage,4450.0
2339579,5212,Rugratz,Asuna's Anime Aimers,3.0,Nuke,4300.0
2339579,5212,Rugratz,Asuna's Anime Aimers,3.0,Train,4200.0
2339577,5212,Ze Pug Godz,Recon 5,3.0,Inferno,4400.0
2339577,5212,Ze Pug Godz,Recon 5,3.0,Nuke,4250.0
2339577,5212,Ze Pug Godz,Recon 5,3.0,Dust2,4150.0
2339578,5212,Big Frames,Swole Identity,3.0,Mirage,4150.0
2339578,5212,Big Frames,Swole Identity,3.0,Vertigo,4150.0
2339580,5212,Orgless,Triumph,3.0,Train,4150.0
2339580,5212,Orgless,Triumph,3.0,Nuke,4250.0
2339603,5213,W7M,ex-skullz,3.0,Inferno,4150.0
2339603,5213,W7M,ex-skullz,3.0,Nuke,4350.0
2339600,5213,Bravos,Redemption POA,3.0,Dust2,4350.0
2339600,5213,Bravos,Redemption POA,3.0,Nuke,4350.0
2339599,5211,sAw,Gambit Youngsters,3.0,Vertigo,4300.0
2339599,5211,sAw,Gambit Youngsters,3.0,Overpass,4100.0
2339599,5211,sAw,Gambit Youngsters,3.0,Dust2,4100.0
2339596,5211,Spirit,Juggernauts,3.0,Train,4200.0
2339596,5211,Spirit,Juggernauts,3.0,Dust2,3850.0
2339596,5211,Spirit,Juggernauts,3.0,Mirage,4300.0
2339566,5212,Swole Identity,Chaos,3.0,Nuke,4300.0
2339566,5212,Swole Identity,Chaos,3.0,Mirage,4300.0
2339566,5212,Swole Identity,Chaos,3.0,Dust2,4100.0
2339563,5212,Asuna's Anime Aimers,Yeah,3.0,Mirage,4300.0
2339563,5212,Asuna's Anime Aimers,Yeah,3.0,Dust2,4250.0
2339563,5212,Asuna's Anime Aimers,Yeah,3.0,Train,4250.0
2339590,5213,Keyd,W7M,3.0,Overpass,3400.0
2339590,5213,Keyd,W7M,3.0,Mirage,4050.0
2339562,5212,eUnited,Recon 5,3.0,Nuke,4300.0
2339562,5212,eUnited,Recon 5,3.0,Vertigo,4300.0
2339592,5213,Rysix,Reapers,3.0,Nuke,4500.0
2339592,5213,Rysix,Reapers,3.0,Mirage,4350.0
2339558,5212,Bad News Bears,Triumph,3.0,Nuke,4300.0
2339558,5212,Bad News Bears,Triumph,3.0,Dust2,4100.0
2339598,5211,HAVU,Syman,3.0,Nuke,4050.0
2339598,5211,HAVU,Syman,3.0,Mirage,4400.0
2339597,5211,Heretics,GamerLegion,3.0,Mirage,4250.0
2339597,5211,Heretics,GamerLegion,3.0,Nuke,4250.0
2339593,5213,Alma,Dynasty,3.0,Overpass,4450.0
2339593,5213,Alma,Dynasty,3.0,Inferno,4200.0
2339107,5138,G2,OG,3.0,Nuke,4450.0
2339107,5138,G2,OG,3.0,Dust2,4150.0
2339575,5213,Isurus,RED Canids,3.0,Overpass,2950.0
2339575,5213,Isurus,RED Canids,3.0,Mirage,4300.0
2339575,5213,Isurus,RED Canids,3.0,Dust2,3250.0
2339576,5213,DETONA,W7M,3.0,Nuke,4300.0
2339576,5213,DETONA,W7M,3.0,Dust2,4150.0
2339576,5213,DETONA,W7M,3.0,Inferno,4200.0
2339588,5211,Gambit Youngsters,Movistar Riders,3.0,Inferno,4200.0
2339588,5211,Gambit Youngsters,Movistar Riders,3.0,Mirage,4100.0
2339588,5211,Gambit Youngsters,Movistar Riders,3.0,Train,4500.0
2339543,5211,SKADE,Heretics,3.0,Train,4450.0
2339543,5211,SKADE,Heretics,3.0,Nuke,4200.0
2339543,5211,SKADE,Heretics,3.0,Inferno,4550.0
2339589,5211,Nexus,Syman,3.0,Vertigo,4300.0
2339589,5211,Nexus,Syman,3.0,Overpass,4200.0
2339589,5211,Nexus,Syman,3.0,Inferno,4200.0
2339573,5213,Dynasty,Bravos,3.0,Dust2,3350.0
2339573,5213,Dynasty,Bravos,3.0,Nuke,4050.0
2339585,5211,Salamander,Juggernauts,3.0,Mirage,4050.0
2339585,5211,Salamander,Juggernauts,3.0,Nuke,4200.0
2339585,5211,Salamander,Juggernauts,3.0,Train,4200.0
2339534,5117,Se7en,SG.pro,3.0,Overpass,4300.0
2339534,5117,Se7en,SG.pro,3.0,Mirage,4050.0
2339532,5211,Spirit,Copenhagen Flames,3.0,Inferno,4200.0
2339532,5211,Spirit,Copenhagen Flames,3.0,Mirage,4150.0
2339532,5211,Spirit,Copenhagen Flames,3.0,Train,4150.0
2339574,5213,Reapers,Redemption POA,3.0,Dust2,4050.0
2339574,5213,Reapers,Redemption POA,3.0,Train,4300.0
2339587,5211,GamerLegion,Tricked,3.0,Mirage,4000.0
2339587,5211,GamerLegion,Tricked,3.0,Train,4200.0
2339541,5211,sAw,Winstrike,3.0,Nuke,4150.0
2339541,5211,sAw,Winstrike,3.0,Overpass,4250.0
2339533,5211,HAVU,AVEZ,3.0,Vertigo,4100.0
2339533,5211,HAVU,AVEZ,3.0,Train,4500.0
2339586,5218,AllTheRage,Akatsuki,3.0,Inferno,4400.0
2339586,5218,AllTheRage,Akatsuki,3.0,Nuke,4250.0
2339106,5138,100 Thieves,Evil Geniuses,3.0,Train,4250.0
2339106,5138,100 Thieves,Evil Geniuses,3.0,Nuke,4300.0
2339539,5211,Tricked,Singularity,3.0,Dust2,4150.0
2339539,5211,Tricked,Singularity,3.0,Inferno,4200.0
2339539,5211,Tricked,Singularity,3.0,Nuke,4350.0
2339584,5192,shinelikedemons,Finest,3.0,Mirage,4400.0
2339584,5192,shinelikedemons,Finest,3.0,Dust2,3800.0
2339531,5117,Moscow Five Academy,SpeedRunners,3.0,Inferno,3850.0
2339531,5117,Moscow Five Academy,SpeedRunners,3.0,Overpass,4300.0
2339557,5211,Movistar Riders,Endpoint,3.0,Train,4250.0
2339557,5211,Movistar Riders,Endpoint,3.0,Inferno,4600.0
2339557,5211,Movistar Riders,Endpoint,3.0,Mirage,3600.0
2339537,5211,1WIN,Juggernauts,3.0,Train,4250.0
2339537,5211,1WIN,Juggernauts,3.0,Nuke,4250.0
2339537,5211,1WIN,Juggernauts,3.0,Inferno,4550.0
2339535,5211,Hard Legion,Syman,3.0,Overpass,4350.0
2339540,5211,Gambit Youngsters,pro100,3.0,Inferno,4200.0
2339540,5211,Gambit Youngsters,pro100,3.0,Mirage,4050.0
2339583,5192,Viboras,Aequus,3.0,Mirage,2850.0
2339583,5192,Viboras,Aequus,3.0,Dust2,4300.0
2339542,5211,ex-Virtus.pro,GamerLegion,3.0,Mirage,4300.0
2339542,5211,ex-Virtus.pro,GamerLegion,3.0,Inferno,4250.0
2339409,5218,Akatsuki,TimeChasers,3.0,Train,4300.0
2339409,5218,Akatsuki,TimeChasers,3.0,Mirage,4250.0
2339536,5211,Sinners,Nexus,3.0,Mirage,4050.0
2339536,5211,Sinners,Nexus,3.0,Inferno,4050.0
2339538,5211,Unique,Salamander,3.0,Train,4350.0
2339538,5211,Unique,Salamander,3.0,Nuke,4350.0
2339408,5218,1337HUANIA,AllTheRage,3.0,Dust2,4200.0
2339408,5218,1337HUANIA,AllTheRage,3.0,Mirage,4000.0
2339581,5190,D13,Updraft,3.0,Dust2,4000.0
2339581,5190,D13,Updraft,3.0,Vertigo,4250.0
2339582,5190,Ignis,Aim4R,3.0,Train,4350.0
2339582,5190,Ignis,Aim4R,3.0,Nuke,4200.0
2339567,5212,New England Whalers,Orgless,3.0,Dust2,4250.0
2339567,5212,New England Whalers,Orgless,3.0,Mirage,4250.0
2339560,5212,RBG,Rugratz,3.0,Inferno,4550.0
2339560,5212,RBG,Rugratz,3.0,Nuke,4300.0
2339560,5212,RBG,Rugratz,3.0,Train,4150.0
2339559,5212,Big Frames,Prospects,3.0,Overpass,3950.0
2339559,5212,Big Frames,Prospects,3.0,Nuke,4200.0
2339559,5212,Big Frames,Prospects,3.0,Inferno,4250.0
2339570,5172,Evidence,2K,1.0,Inferno,4350.0
2339561,5212,Ze Pug Godz,Mythic,3.0,Inferno,4400.0
2339561,5212,Ze Pug Godz,Mythic,3.0,Overpass,4150.0
2339465,5212,Orgless,Chaos,3.0,Overpass,3900.0
2339465,5212,Orgless,Chaos,3.0,Inferno,4200.0
2339465,5212,Orgless,Chaos,3.0,Nuke,3850.0
2339569,5172,Imperial,INTZ.Academy,1.0,Inferno,4200.0
2339568,5172,Rensga,TeamOne,1.0,Nuke,4250.0
2339564,5172,Bravos,RED Canids,1.0,Dust2,4150.0
2339461,5212,Recon 5,Rugratz,3.0,Overpass,4000.0
2339461,5212,Recon 5,Rugratz,3.0,Vertigo,4100.0
2339461,5212,Recon 5,Rugratz,3.0,Inferno,4350.0
2339463,5212,Mythic,Yeah,3.0,Mirage,3900.0
2339463,5212,Mythic,Yeah,3.0,Train,4300.0
2339459,5212,Triumph,Prospects,3.0,Nuke,4250.0
2339459,5212,Triumph,Prospects,3.0,Overpass,4300.0
2339464,5212,Swole Identity,New England Whalers,3.0,Vertigo,4100.0
2339464,5212,Swole Identity,New England Whalers,3.0,Mirage,3900.0
2339547,5213,Alma,Soberano,3.0,Overpass,3400.0
2339547,5213,Alma,Soberano,3.0,Dust2,3800.0
2339546,5213,Neverest,Rysix,3.0,Nuke,4450.0
2339546,5213,Neverest,Rysix,3.0,Overpass,4150.0
2339460,5212,eUnited,RBG,3.0,Overpass,4250.0
2339460,5212,eUnited,RBG,3.0,Inferno,4250.0
2339462,5212,Ze Pug Godz,Asuna's Anime Aimers,3.0,Dust2,4050.0
2339462,5212,Ze Pug Godz,Asuna's Anime Aimers,3.0,Train,4200.0
2339458,5212,Bad News Bears,Big Frames,3.0,Inferno,4250.0
2339458,5212,Bad News Bears,Big Frames,3.0,Mirage,4250.0
2339526,5211,NLG,Endpoint,3.0,Train,4100.0
2339526,5211,NLG,Endpoint,3.0,Vertigo,4300.0
2339526,5211,NLG,Endpoint,3.0,Mirage,3950.0
2339517,5211,Salamander,AVEZ,3.0,Train,4200.0
2339517,5211,Salamander,AVEZ,3.0,Nuke,4200.0
2339517,5211,Salamander,AVEZ,3.0,Overpass,3150.0
2339515,5211,Heretics,Movistar Riders,3.0,Inferno,4250.0
2339515,5211,Heretics,Movistar Riders,3.0,Overpass,4250.0
2339515,5211,Heretics,Movistar Riders,3.0,Nuke,4400.0
2339518,5211,SMASH,Singularity,3.0,Dust2,4250.0
2339518,5211,SMASH,Singularity,3.0,Nuke,4400.0
2339518,5211,SMASH,Singularity,3.0,Overpass,4300.0
2339473,5213,Isurus,Neverest,3.0,Nuke,4250.0
2339473,5213,Isurus,Neverest,3.0,Inferno,3850.0
2339105,5138,Evil Geniuses,OG,3.0,Inferno,4200.0
2339105,5138,Evil Geniuses,OG,3.0,Nuke,4350.0
2339105,5138,Evil Geniuses,OG,3.0,Dust2,4200.0
2339516,5211,pro100,SKADE,3.0,Inferno,4250.0
2339516,5211,pro100,SKADE,3.0,Dust2,4000.0
2339516,5211,pro100,SKADE,3.0,Overpass,4200.0
2339513,5211,Ekaterinburg,Juggernauts,3.0,Nuke,4400.0
2339513,5211,Ekaterinburg,Juggernauts,3.0,Overpass,4050.0
2339513,5211,Ekaterinburg,Juggernauts,3.0,Inferno,4100.0
2339525,5211,ex-Virtus.pro,Winstrike,3.0,Train,4300.0
2339525,5211,ex-Virtus.pro,Winstrike,3.0,Vertigo,4200.0
2339475,5213,DETONA,Alma,3.0,Vertigo,3850.0
2339475,5213,DETONA,Alma,3.0,Inferno,4200.0
2339519,5211,GamerLegion,Cream,3.0,Mirage,4300.0
2339519,5211,GamerLegion,Cream,3.0,Train,4050.0
2339472,5213,ex-skullz,Redemption POA,3.0,Nuke,4300.0
2339472,5213,ex-skullz,Redemption POA,3.0,Inferno,4200.0
2339524,5211,Gambit Youngsters,AGO,3.0,Vertigo,4550.0
2339524,5211,Gambit Youngsters,AGO,3.0,Train,4300.0
2339522,5211,Syman,HellRaisers,3.0,Inferno,4150.0
2339522,5211,Syman,HellRaisers,3.0,Mirage,4250.0
2339530,5117,lapw,SpeedRunners,1.0,Nuke,4200.0
2339523,5211,Nexus,Illuminar,3.0,Train,4300.0
2339523,5211,Nexus,Illuminar,3.0,Inferno,4200.0
2339529,5117,SG.pro,dopeclvb,1.0,Mirage,4250.0
2339521,5211,sAw,Tricked,3.0,Inferno,4250.0
2339521,5211,sAw,Tricked,3.0,Vertigo,4450.0
2339528,5117,Se7en,Atlants,1.0,Train,5000.0
2339512,5211,Copenhagen Flames,Hard Legion,3.0,Inferno,4050.0
2339512,5211,Copenhagen Flames,Hard Legion,3.0,Mirage,4200.0
2339520,5211,HAVU,1WIN,3.0,Dust2,4200.0
2339520,5211,HAVU,1WIN,3.0,Train,4450.0
2339511,5211,Spirit,Sinners,3.0,Nuke,4050.0
2339511,5211,Spirit,Sinners,3.0,Vertigo,4100.0
2339527,5117,100pinggods,Moscow Five Academy,1.0,Mirage,3750.0
2339514,5211,Unique,Secret,3.0,Mirage,4700.0
2339514,5211,Unique,Secret,3.0,Nuke,4200.0
2339496,5211,Endpoint,Winstrike,3.0,Train,3900.0
2339496,5211,Endpoint,Winstrike,3.0,Vertigo,3950.0
2339496,5211,Endpoint,Winstrike,3.0,Overpass,4150.0
2339495,5211,ex-Virtus.pro,NLG,3.0,Vertigo,4250.0
2339495,5211,ex-Virtus.pro,NLG,3.0,Mirage,4000.0
2339495,5211,ex-Virtus.pro,NLG,3.0,Inferno,4050.0
2339493,5211,Movistar Riders,Cream,3.0,Overpass,3950.0
2339493,5211,Movistar Riders,Cream,3.0,Train,4250.0
2339493,5211,Movistar Riders,Cream,3.0,Inferno,4600.0
2339470,5213,Bravos,Keyd,3.0,Vertigo,4050.0
2339470,5213,Bravos,Keyd,3.0,Nuke,4350.0
2339498,5211,AGO,Tricked,3.0,Vertigo,3900.0
2339498,5211,AGO,Tricked,3.0,Nuke,4450.0
2339498,5211,AGO,Tricked,3.0,Train,3900.0
2339500,5211,HellRaisers,AVEZ,3.0,Overpass,4100.0
2339500,5211,HellRaisers,AVEZ,3.0,Vertigo,3800.0
2339500,5211,HellRaisers,AVEZ,3.0,Inferno,4200.0
2339492,5211,SKADE,Singularity,3.0,Inferno,4200.0
2339492,5211,SKADE,Singularity,3.0,Nuke,4300.0
2339492,5211,SKADE,Singularity,3.0,Overpass,4200.0
2339502,5211,Illuminar,1WIN,3.0,Overpass,4300.0
2339502,5211,Illuminar,1WIN,3.0,Inferno,4250.0
2339502,5211,Illuminar,1WIN,3.0,Nuke,4450.0
2339497,5211,Gambit Youngsters,sAw,3.0,Dust2,3400.0
2339497,5211,Gambit Youngsters,sAw,3.0,Inferno,4250.0
2339497,5211,Gambit Youngsters,sAw,3.0,Train,4500.0
2339501,5211,HAVU,Nexus,3.0,Mirage,4350.0
2339501,5211,HAVU,Nexus,3.0,Dust2,4300.0
2339501,5211,HAVU,Nexus,3.0,Overpass,3750.0
2339476,5213,W7M,Soberano,3.0,Mirage,4350.0
2339476,5213,W7M,Soberano,3.0,Nuke,4350.0
2339488,5211,Juggernauts,Sinners,3.0,Nuke,4250.0
2339488,5211,Juggernauts,Sinners,3.0,Inferno,4150.0
2339488,5211,Juggernauts,Sinners,3.0,Mirage,4150.0
2339474,5213,RED Canids,Rysix,3.0,Mirage,3450.0
2339474,5213,RED Canids,Rysix,3.0,Nuke,4400.0
2339499,5211,Syman,Salamander,3.0,Nuke,4250.0
2339499,5211,Syman,Salamander,3.0,Mirage,4250.0
2339491,5211,pro100,SMASH,3.0,Train,4300.0
2339491,5211,pro100,SMASH,3.0,Overpass,3600.0
2339494,5211,GamerLegion,Heretics,3.0,Nuke,4000.0
2339494,5211,GamerLegion,Heretics,3.0,Inferno,4300.0
2339489,5211,Hard Legion,Unique,3.0,Mirage,4300.0
2339489,5211,Hard Legion,Unique,3.0,Overpass,4350.0
2339490,5211,Copenhagen Flames,Secret,3.0,Mirage,3800.0
2339490,5211,Copenhagen Flames,Secret,3.0,Overpass,4100.0
2339487,5211,Spirit,Ekaterinburg,3.0,Dust2,4100.0
2339487,5211,Spirit,Ekaterinburg,3.0,Train,4200.0
2339104,5138,100 Thieves,G2,3.0,Dust2,4200.0
2339104,5138,100 Thieves,G2,3.0,Vertigo,4250.0
2339505,5214,Spirit,Gambit Youngsters,3.0,Inferno,4250.0
2339505,5214,Spirit,Gambit Youngsters,3.0,Mirage,4300.0
2339505,5214,Spirit,Gambit Youngsters,3.0,Dust2,4250.0
2339485,5177,Yeah,Recon 5,3.0,Inferno,4100.0
2339485,5177,Yeah,Recon 5,3.0,Train,4100.0
2339485,5177,Yeah,Recon 5,3.0,Dust2,4400.0
2339425,5151,Big Frames,LiViD,1.0,Mirage,4300.0
2339142,5182,W7M,Bravos,2.0,Inferno,4600.0
2339142,5182,W7M,Bravos,2.0,Nuke,4500.0
2339486,5177,Big Frames,Orgless,3.0,Nuke,4200.0
2339486,5177,Big Frames,Orgless,3.0,Inferno,4200.0
2339506,5134,Complexity,SMASH,3.0,Overpass,4200.0
2339506,5134,Complexity,SMASH,3.0,Mirage,3950.0
2339506,5134,Complexity,SMASH,3.0,Inferno,4200.0
2339141,5182,DETONA,Soberano,2.0,Nuke,4300.0
2339141,5182,DETONA,Soberano,2.0,Train,4150.0
2339504,5134,Illuminar,Copenhagen Flames,3.0,Nuke,4300.0
2339504,5134,Illuminar,Copenhagen Flames,3.0,Overpass,4800.0
2339455,5134,Singularity,SMASH,1.0,Dust2,4200.0
2339454,5134,Sinners,Complexity,1.0,Mirage,3700.0
2339407,5150,Singularity,Nordavind,1.0,Overpass,4200.0
2339406,5150,Movistar Riders,Nemiga,1.0,Inferno,4250.0
2339443,5214,pro100,Gambit Youngsters,3.0,Inferno,3400.0
2339443,5214,pro100,Gambit Youngsters,3.0,Train,4250.0
2339443,5214,pro100,Gambit Youngsters,3.0,Dust2,4050.0
2339453,5134,HAVU,Copenhagen Flames,1.0,Nuke,4300.0
2339452,5134,Illuminar,SKADE,1.0,Overpass,4200.0
2339442,5214,Gambit Youngsters,Unique,3.0,Train,4500.0
2339442,5214,Gambit Youngsters,Unique,3.0,Overpass,4000.0
2339436,5152,Incept,FURY,1.0,Dust2,4300.0
2339438,5152,Chiefs,Ground Zero,1.0,Nuke,4150.0
2339437,5152,TRIDENT,MC,1.0,Dust2,4200.0
2339435,5152,Ground Zero,Airborne,1.0,Nuke,4300.0
2339291,5152,Chiefs,Paradox,1.0,Inferno,3850.0
2339434,5152,ORDER,Formidable,1.0,Vertigo,4500.0
2339483,5177,Orgless,Faint,1.0,Train,4300.0
2339481,5177,Recon 5,Polar Ace,1.0,Dust2,3350.0
2339482,5177,Big Frames,Asuna's Anime Aimers,1.0,Dust2,4150.0
2339424,5151,Chaos,Station7,1.0,Nuke,3950.0
2339480,5177,Faint,Polar Ace South,1.0,Nuke,4300.0
2339479,5177,Yeah,Russian Street Party,1.0,Inferno,4450.0
2339477,5177,Infinity,Brazen,1.0,Dust2,4250.0
2339478,5177,ETHEREAL,Polar Ace,1.0,Inferno,4300.0
2339467,5177,New England Whalers,Orgless,1.0,Nuke,4300.0
2339140,5182,Isurus,Alma,2.0,Overpass,4150.0
2339140,5182,Isurus,Alma,2.0,Train,4550.0
2339468,5177,Asuna's Anime Aimers,Rap Gang,1.0,Mirage,4150.0
2339469,5177,Big Frames,GameAgents,1.0,Mirage,4200.0
2339457,5177,Recon 5,Oceanus,1.0,Vertigo,4200.0
2339450,5134,SMASH,AGO,1.0,Mirage,3800.0
2339451,5134,SKADE,TheDabers,1.0,Overpass,3150.0
2339448,5134,Copenhagen Flames,Yoink,1.0,Inferno,4150.0
2339449,5134,Complexity,AVEZ,1.0,Inferno,4200.0
2339446,5134,HAVU,FATE,1.0,Train,4500.0
2339445,5134,Singularity,SJ,1.0,Vertigo,4250.0
2339447,5134,Endpoint,Sinners,1.0,Mirage,3950.0
2339444,5134,Illuminar,PACT,1.0,Train,4150.0
2339139,5182,RED Canids,Keyd,2.0,Vertigo,4250.0
2339139,5182,RED Canids,Keyd,2.0,Train,4300.0
2339433,5214,Revolt,Unique,3.0,Dust2,3850.0
2339433,5214,Revolt,Unique,3.0,Nuke,4250.0
2339320,5150,HellRaisers,Nordavind,1.0,Mirage,4100.0
2339432,5214,Spirit,pro100,3.0,Train,4300.0
2339432,5214,Spirit,pro100,3.0,Dust2,4050.0
2339432,5214,Spirit,pro100,3.0,Inferno,3950.0
2339440,5150,HellRaisers,Movistar Riders,1.0,Inferno,4250.0
2339404,5150,Nemiga,BIG,1.0,Inferno,4250.0
2339431,5214,Gambit Youngsters,Espada,3.0,Overpass,4200.0
2339431,5214,Gambit Youngsters,Espada,3.0,Mirage,4750.0
2339430,5152,Paradox,Esper,1.0,Train,4150.0
2339429,5152,Airborne,Skyfire,1.0,Overpass,4300.0
2339427,5152,Esper,PC419,1.0,Nuke,4400.0
2339422,5151,Monstars,Station7,1.0,Mirage,4300.0
2339420,5151,Rugratz,Riot Squad,1.0,Mirage,4200.0
2339421,5151,Mythic,eUnited,1.0,Vertigo,3450.0
2339418,5116,Revolt,eL'quvet,3.0,Dust2,4000.0
2339418,5116,Revolt,eL'quvet,3.0,Inferno,4350.0
2339324,5150,Nemiga,Unicorns of Love,1.0,Nuke,4250.0
2339322,5150,Wisla Krakow,Movistar Riders,1.0,Train,4300.0
2339411,5214,EXTREMUM,Espada,3.0,Nuke,4250.0
2339411,5214,EXTREMUM,Espada,3.0,Train,4200.0
2339411,5214,EXTREMUM,Espada,3.0,Inferno,4200.0
2339417,5116,ne parsya,fbg,3.0,Dust2,4200.0
2339417,5116,ne parsya,fbg,3.0,Inferno,4150.0
2339410,5214,Unique,pro100,3.0,Inferno,4150.0
2339410,5214,Unique,pro100,3.0,Mirage,4300.0
2339426,5152,TRIDENT,ROCK CANDY,1.0,Mirage,4250.0
2339328,5152,Incept,Chiefs,1.0,Inferno,4250.0
2339370,5152,Skyfire,FURY,1.0,Overpass,4200.0
2339377,5151,Mythic,Monstars,1.0,Inferno,4200.0
2339416,5116,eL'quvet,Project X,1.0,Overpass,4100.0
2339415,5116,Revolt,Se7en,1.0,Inferno,4350.0
2339413,5116,fbg,lapw,1.0,Mirage,4250.0
2339414,5116,maslomaslo,ne parsya,1.0,Nuke,4300.0
2339354,5214,Spirit,Gambit Youngsters,3.0,Overpass,4300.0
2339354,5214,Spirit,Gambit Youngsters,3.0,Mirage,3550.0
2339354,5214,Spirit,Gambit Youngsters,3.0,Dust2,4100.0
2339319,5150,HAVU,Demolition Crew,1.0,Dust2,4200.0
2339301,5214,pro100,Espada,3.0,Mirage,4250.0
2339301,5214,pro100,Espada,3.0,Train,4150.0
2339352,5214,Revolt,SG.pro,3.0,Nuke,4300.0
2339352,5214,Revolt,SG.pro,3.0,Overpass,4400.0
2339151,5152,ORDER,TRIDENT,1.0,Train,4200.0
2339344,5176,Recon 5,Mythic,3.0,Default,4050.0
2339344,5176,Recon 5,Mythic,3.0,Dust2,4150.0
2339343,5176,Rap Gang,Divine,3.0,Dust2,3850.0
2339343,5176,Rap Gang,Divine,3.0,Overpass,3800.0
2339343,5176,Rap Gang,Divine,3.0,Inferno,4150.0
2339369,5133,Apeks,Pompa,3.0,Vertigo,4200.0
2339369,5133,Apeks,Pompa,3.0,Overpass,4100.0
2339369,5133,Apeks,Pompa,3.0,Mirage,3400.0
2339103,5138,Complexity,Natus Vincere,3.0,Train,4450.0
2339103,5138,Complexity,Natus Vincere,3.0,Mirage,3950.0
2339368,5133,KOVA,Endpoint,3.0,Vertigo,4100.0
2339368,5133,KOVA,Endpoint,3.0,Dust2,4400.0
2339335,5133,Lyngby Vikings,Apeks,1.0,Nuke,4100.0
2339102,5138,Natus Vincere,Vitality,3.0,Inferno,4350.0
2339102,5138,Natus Vincere,Vitality,3.0,Dust2,4050.0
2339337,5133,Endpoint,fakemaquinas,1.0,Mirage,4150.0
2339336,5133,KOVA,SKADE,1.0,Train,4300.0
2339300,5214,EXTREMUM,Unique,3.0,Nuke,4250.0
2339300,5214,EXTREMUM,Unique,3.0,Inferno,4400.0
2339346,5204,DivisionX,SHIFT,3.0,Inferno,4150.0
2339346,5204,DivisionX,SHIFT,3.0,Train,4450.0
2339351,5189,Skyfire,Paradox,3.0,Vertigo,4250.0
2339351,5189,Skyfire,Paradox,3.0,Overpass,4100.0
2339350,5189,Ferox,madlikewizards,3.0,Nuke,4200.0
2339350,5189,Ferox,madlikewizards,3.0,Mirage,4400.0
2339317,5204,SHIFT,Akatsuki,3.0,Train,4150.0
2339317,5204,SHIFT,Akatsuki,3.0,Dust2,4150.0
2339349,5189,MC,Paradox,1.0,Mirage,4200.0
2339348,5189,FURY,madlikewizards,1.0,Inferno,4100.0
2339345,5189,Ferox,TRIDENT,1.0,Overpass,3450.0
2339347,5189,Skyfire,Incept,1.0,Overpass,4200.0
2339315,5204,DivisionX,Akatsuki,3.0,Dust2,4100.0
2339315,5204,DivisionX,Akatsuki,3.0,Train,4300.0
2339341,5176,Mythic,Faint,1.0,Mirage,4300.0
2339339,5176,Orgless,Recon 5,1.0,Inferno,4200.0
2339340,5176,Divine,Infinity,1.0,Dust2,4100.0
2339342,5176,Hot Ass,Rap Gang,1.0,Nuke,4200.0
2339332,5133,Apeks,SMASH,1.0,Mirage,4000.0
2339333,5133,fakemaquinas,GamerLegion,1.0,Inferno,4100.0
2339330,5133,Endpoint,9INE,1.0,Dust2,4100.0
2339329,5133,SKADE,Demolition Crew,1.0,Inferno,4200.0
2339331,5133,Unluckers,Pompa,1.0,Nuke,4450.0
